soil_moisture,blue,green,red,red_edge,NIR
25.01,0.180380908,0.265960559,0.24750518,0.44825195,0.614805254
11.89,0.135014399,0.227680167,0.18638463,0.401361161,0.616089794
26.4,0.175101165,0.257232553,0.215513813,0.434399895,0.650144046
25.48,0.108350243,0.137938021,0.144300151,0.28712966,0.454465283
30.74,0.126667752,0.139479653,0.157419668,0.25044916,0.415755957
37.27,0.120089928,0.15147372,0.159506418,0.297147896,0.500861856
28.46,0.137470256,0.15949332,0.170936604,0.31735817,0.532126511
31.72,0.145534036,0.171121831,0.199051328,0.326586324,0.502832526
25.2,0.145804028,0.162360212,0.178763616,0.321479377,0.519210557
27.26,0.115596625,0.145270932,0.156722423,0.303902878,0.515508881
25.16,0.142659356,0.174450905,0.170222729,0.290386859,0.4608663
43.03,0.227860627,0.187802982,0.184250899,0.203934416,0.226172804
30.48,0.141537429,0.174263587,0.178291498,0.307995699,0.514289385
25.86,0.108236338,0.134519164,0.140482044,0.269677861,0.476132207
25.27,0.129297451,0.17987352,0.17441598,0.296042354,0.45302429
30.48,0.137299697,0.179131528,0.166851039,0.295034431,0.531022135
28.08,0.126109528,0.174924111,0.163018949,0.302018221,0.55177328
30.6,0.138443487,0.179932565,0.18024164,0.313695003,0.538188985
26.1,0.111842004,0.138806362,0.143138161,0.27578621,0.494693554
28.54,0.15777352,0.194633602,0.184337928,0.33276361,0.606823054
31.95,0.137660909,0.182322325,0.184441329,0.317036514,0.539258296
25.03,0.161139601,0.194169274,0.185824802,0.331046975,0.573900536
27.27,0.136592796,0.1605396,0.154510901,0.299667257,0.547407104
25.1,0.127791611,0.164807361,0.16167431,0.287559004,0.484053912
30.36,0.115082224,0.091600684,0.096173736,0.150136845,0.239107933
25.55,0.107012027,0.102778795,0.102635999,0.179792916,0.320410175
32.41,0.100834485,0.118442343,0.111420516,0.237111634,0.452831531
25.49,0.124934792,0.172386807,0.168385317,0.303676243,0.52573611
30.77,0.142654192,0.179871056,0.176531807,0.301828588,0.535230915
37.05,0.137691013,0.174929343,0.168388158,0.300077021,0.540092217
28.35,0.140664985,0.176867787,0.166671447,0.31090035,0.563133103
31.58,0.160065839,0.195135801,0.202428552,0.323706822,0.538866484
25.36,0.149820153,0.179355073,0.170393115,0.313875719,0.553293212
27.7,0.352035736,0.307009998,0.294959001,0.292457857,0.292566794
25.38,0.144711695,0.187035584,0.182658238,0.323042623,0.554351561
31.41,0.148413245,0.192153036,0.196998216,0.328337187,0.554144805
27.04,0.122214173,0.144781625,0.156386994,0.286593797,0.493252508
25.08,0.131844398,0.162773198,0.16530092,0.291654897,0.481832636
30.36,0.157983878,0.176662893,0.181116756,0.291483278,0.475591493
40.78,0.105510715,0.14646163,0.132713991,0.257349835,0.469106432
30.32,0.114401193,0.159675883,0.168828613,0.294122134,0.486150507
25.57,0.150018499,0.166144987,0.169509233,0.300942663,0.509921561
25.51,0.089904557,0.125664842,0.131310937,0.247587254,0.433310229
32.36,0.120239599,0.13999279,0.142163299,0.285396164,0.515276432
24.87,0.119587171,0.160912825,0.185112899,0.316951294,0.470578763
30.21,0.101885224,0.095160846,0.108085686,0.20494036,0.351223414
39.19,0.128624226,0.161900514,0.188350789,0.299947506,0.440021616
36.76,0.112123712,0.128895045,0.134783493,0.257603326,0.423817657
40,0.23802746,0.19335179,0.208016682,0.214537615,0.215383092
24.98,0.116646647,0.1384999,0.165971412,0.293090544,0.464276634
31.93,0.127626243,0.147553155,0.165896455,0.313605449,0.510437354
25.75,0.115432126,0.140593235,0.13596743,0.250031914,0.424712983
30.93,0.122869642,0.152530076,0.137893009,0.246217333,0.4752006
37.65,0.142919263,0.177571116,0.170551138,0.299143134,0.516347954
28.6,0.158429966,0.187257321,0.17721004,0.306086644,0.553033873
32.29,0.146754983,0.180368933,0.184363647,0.303725058,0.515830918
24.18,0.364667459,0.310398351,0.29559989,0.291332363,0.306328292
13.09,0.124620558,0.153151714,0.154498161,0.282753732,0.500551202
27.3,0.133180685,0.152812042,0.146977502,0.285555172,0.536260994
32.6,0.152789754,0.191621956,0.198813035,0.319981929,0.535013528
12.44,0.130674051,0.157214398,0.159243452,0.293901988,0.514306778
26.96,0.131592964,0.154436499,0.149260409,0.289171387,0.540506657
25.07,0.120094081,0.148335593,0.151128734,0.284289392,0.505642571
32.06,0.123401118,0.152563753,0.146300477,0.291423404,0.536401917
28.74,0.151019173,0.188506306,0.182410956,0.327969007,0.593203891
33.7,0.219389015,0.183410601,0.171832722,0.201795211,0.248973767
22.7,0.144741566,0.195940463,0.190840737,0.327907848,0.56166267
11.9,0.122773041,0.156485984,0.160453918,0.29903159,0.515978356
27.02,0.1286904,0.155678487,0.1565401,0.297930599,0.543439126
25.04,0.127964554,0.159829567,0.160296726,0.282627213,0.477554868
40.4,0.127934129,0.158934987,0.160223391,0.282458328,0.487056409
32.88,0.143288278,0.170852587,0.175048987,0.303356635,0.507214873
25.31,0.114258555,0.138991778,0.141391674,0.26669767,0.466774354
32.19,0.122279679,0.141167773,0.141475662,0.279571532,0.513798988
40.07,0.130685976,0.160121311,0.161494959,0.288098848,0.48776902
37.78,0.24601947,0.205890088,0.189256975,0.197820307,0.214478819
25.55,0.135268298,0.139506773,0.139818925,0.24198201,0.423903639
25.16,0.119141824,0.140546229,0.14580745,0.269792527,0.479234778
32.15,0.127899191,0.145777915,0.145403962,0.285618181,0.519058864
25.82,0.115311925,0.149479539,0.141609144,0.271640419,0.466283668
38.14,0.156581669,0.19157693,0.200505894,0.318825967,0.542117453
33.11,0.227773204,0.182011821,0.172533986,0.202251308,0.251517566
12.48,0.12775271,0.155398153,0.161628992,0.297815164,0.520977263
26.99,0.13270014,0.155215362,0.157061661,0.296767001,0.547492605
36.31,0.150360213,0.17091237,0.187981275,0.317938885,0.503077973
39.07,0.133806808,0.159459562,0.188741054,0.31508939,0.471489481
24.84,0.115816565,0.141361304,0.170119871,0.294255586,0.466101135
31.97,0.127693849,0.14905351,0.172180017,0.314944877,0.509022234
30.59,0.153742431,0.191615512,0.181237793,0.321593633,0.565285421
28.15,0.150781272,0.189803152,0.182351399,0.330404245,0.587273989
31.08,0.154205528,0.194719015,0.194872799,0.332304063,0.567274253
25.52,0.158493116,0.19074867,0.192780591,0.326696698,0.539854727
26.33,0.112725585,0.147112875,0.153058629,0.288809418,0.495864838
32.95,0.408478982,0.346383941,0.343979733,0.349433728,0.33785819
25.33,0.138576292,0.185695562,0.18889648,0.309946926,0.480549265
30.63,0.130887023,0.172538234,0.168037727,0.281006671,0.500256883
36.71,0.130265017,0.158478585,0.158237216,0.26618811,0.463263914
31.25,0.150508096,0.183821668,0.182844916,0.313931398,0.536023972
26.64,0.116003216,0.141373594,0.147254981,0.280387234,0.485892253
23.5,0.152428861,0.194002991,0.193070437,0.336119994,0.557299633
28.89,0.160485065,0.197812482,0.193931101,0.333351341,0.570933907
34.38,0.157542186,0.193912334,0.192903997,0.331586461,0.565108599
30.59,0.16042293,0.190892554,0.18585556,0.332056189,0.586840594
33.83,0.161282173,0.192428534,0.200667957,0.33250374,0.548333134
29.68,0.161859872,0.184985086,0.183727444,0.320965651,0.547293513
26.46,0.127317443,0.151692119,0.156984606,0.289642143,0.510306831
34.82,0.138293674,0.156557627,0.151616143,0.297304837,0.538578165
23.54,0.146879735,0.193436615,0.19260105,0.335345379,0.557263501
28.89,0.159657416,0.197811875,0.192869306,0.332349118,0.575339183
34.29,0.153555898,0.193779188,0.192019979,0.330417992,0.565508003
30.52,0.157904207,0.190711808,0.185464017,0.331842959,0.586240741
33.64,0.155765791,0.193091696,0.201145183,0.333150062,0.553474357
29.6,0.16030944,0.185253741,0.18406924,0.32021781,0.547097178
26.4,0.127022498,0.151699185,0.156676966,0.290939361,0.511029289
34.8,0.133303254,0.157134279,0.150964904,0.296007503,0.545030514
34.61,0.140348244,0.165804166,0.171832092,0.290179426,0.50042489
30.07,0.139602433,0.155346222,0.156715179,0.281766992,0.511219079
27.38,0.108201725,0.131628517,0.134193627,0.251478923,0.468890358
36.28,0.123109281,0.139767818,0.131152001,0.265989425,0.516737989
23.62,0.123315741,0.177583511,0.171055257,0.302207926,0.536339418
29.02,0.129209649,0.186277724,0.17550975,0.306080747,0.565925236
34.39,0.125544272,0.176803984,0.171157394,0.295848766,0.548533166
30.74,0.130621734,0.18008573,0.16705205,0.304267163,0.578466286
33.91,0.144452283,0.177283981,0.178409767,0.30064044,0.522966557
29.81,0.135861388,0.172769714,0.166626984,0.292983776,0.535894259
26.71,0.099524388,0.138939424,0.138608405,0.258755364,0.480724642
34.98,0.104257081,0.146280844,0.136563063,0.270394869,0.529948508
23.7,0.13606439,0.16002472,0.158784965,0.28195981,0.486694879
34.88,0.141953517,0.159228239,0.156411862,0.273033593,0.492463223
34.72,0.147521096,0.163504966,0.169608871,0.287763571,0.488399654
27.66,0.119407701,0.131849051,0.133080961,0.247757789,0.457023367
36.31,0.130230491,0.136695613,0.129045003,0.262312346,0.495678923
23.51,0.134748065,0.156483399,0.179832246,0.309481283,0.472981337
29.06,0.15000691,0.164742315,0.188158644,0.315229758,0.501576231
34.8,0.142385,0.159697576,0.179831025,0.306282584,0.487949934
31.11,0.145977913,0.16204672,0.178633311,0.316128499,0.504641354
34.34,0.146896189,0.16346224,0.194217286,0.31898076,0.482154506
29.98,0.149961379,0.153077803,0.175148298,0.305039693,0.482471675
27.23,0.119149239,0.131403301,0.15260578,0.27540126,0.450724333
35.52,0.131639955,0.138372504,0.14900503,0.292086434,0.49145049
23.58,0.138802207,0.168512021,0.165524009,0.289160686,0.4975368
29.01,0.154054325,0.176570287,0.174257239,0.294874299,0.534591638
34.58,0.140486047,0.171480167,0.170647722,0.289678185,0.517728539
31.01,0.146113091,0.174238423,0.172087845,0.292658708,0.52709517
34.32,0.145713732,0.171564357,0.177544132,0.294984844,0.501420191
27.09,0.113963365,0.135402701,0.138207263,0.252011055,0.464894751
35.24,0.128667343,0.140892187,0.133739808,0.265576902,0.506076442
23.77,0.13863756,0.162843938,0.161979687,0.286100813,0.499619031
29.11,0.149357383,0.17035192,0.167792024,0.290638821,0.522956445
34.94,0.141962145,0.162055266,0.16126321,0.281137086,0.50918463
31.45,0.148945546,0.164362208,0.159059148,0.288490519,0.52586555
34.81,0.143073646,0.16331155,0.169797248,0.28960101,0.497729226
30.28,0.150960173,0.158949915,0.15960948,0.28393654,0.505914327
36.61,0.126198106,0.13657001,0.131431344,0.265780939,0.504627755
23.67,0.131352866,0.157663482,0.190362857,0.325529243,0.474215404
29.2,0.14699468,0.165539364,0.19709074,0.33194706,0.50041884
35,0.137980781,0.158393864,0.189158462,0.320454962,0.488943647
31.56,0.145351819,0.160978894,0.186767544,0.330888605,0.505565046
35.11,0.142636017,0.16051794,0.203102613,0.335008214,0.481301115
30.37,0.147956692,0.155492937,0.187145105,0.325802795,0.487626963
28.25,0.118918307,0.13086209,0.16061771,0.294794901,0.454530258
36.98,0.126339502,0.135229145,0.157639013,0.314311364,0.501625438
23.65,0.125912188,0.155392506,0.16663657,0.291701559,0.471287155
35.34,0.131804844,0.154962462,0.162542134,0.282840169,0.484696114
35.73,0.13501792,0.157190114,0.175041297,0.302367583,0.484368979
28.77,0.10961701,0.129119423,0.140427593,0.264908545,0.45042128
23.73,0.128928003,0.156004346,0.179533786,0.310101301,0.469189825
29.13,0.144732267,0.162350199,0.187155134,0.315391462,0.494439602
35.11,0.13709014,0.156355066,0.176381441,0.303429548,0.485990052
31.7,0.144313746,0.158918084,0.176919411,0.312407156,0.496735686
35.24,0.138503881,0.159415747,0.192197474,0.321478023,0.483358839
30.51,0.145860881,0.152405043,0.176020982,0.308436125,0.486306334
28.58,0.115857588,0.128961709,0.152549382,0.281665536,0.455364774
37.95,0.122469761,0.133149224,0.147820637,0.300047685,0.503494605
23.51,0.120387175,0.175041435,0.169515703,0.295369207,0.520973863
28.9,0.14514104,0.183997409,0.175057389,0.298902026,0.561842045
34.47,0.143994818,0.177913487,0.171658554,0.293207766,0.540877636
30.78,0.146285077,0.179920044,0.168170249,0.30030137,0.574979765
34,0.149248557,0.177469651,0.177613182,0.295634022,0.515631651
29.88,0.147131673,0.170159713,0.165398044,0.290828442,0.530385272
26.85,0.109876734,0.13822733,0.138869864,0.254934467,0.474199122
35.07,0.125261842,0.14734825,0.137080103,0.269596961,0.531586374
23.57,0.131745476,0.176937305,0.172262754,0.303922908,0.535182513
28.98,0.146999602,0.186172196,0.179683941,0.30958411,0.561581831
34.59,0.142727988,0.182350138,0.177896331,0.304915288,0.548837227
30.89,0.144378616,0.182622229,0.171923288,0.309848328,0.578693297
34.15,0.144620003,0.182079998,0.184202548,0.306638967,0.525563369
29.87,0.145609763,0.174998417,0.169774863,0.29848515,0.539133044
26.9,0.100950863,0.141939674,0.142393619,0.265569522,0.488611802
35.17,0.116750963,0.148350202,0.137808242,0.276073789,0.533293563
24.38,0.103949783,0.12916168,0.127586363,0.2276019,0.39441701
37.31,0.130670189,0.148250037,0.147166625,0.248534332,0.426654658
28.25,0.114037839,0.136453966,0.130770024,0.245962472,0.441920273
26.94,0.108745573,0.123756886,0.12962875,0.23738819,0.422567044
36.32,0.114290251,0.12224706,0.116771634,0.247321388,0.470700902
29.64,0.125857718,0.140349546,0.136683473,0.238520846,0.439478345
32.96,0.12622207,0.140926197,0.13321138,0.246636565,0.451463961
30.76,0.112945371,0.134912085,0.130589964,0.243463703,0.442550844
27.67,0.108721253,0.117534923,0.123686571,0.235338339,0.423418738
38.83,0.11380813,0.122389993,0.115882836,0.243949899,0.471659861
36.47,0.101444606,0.136940449,0.134843396,0.236857838,0.412270535
37.53,0.121940442,0.138968523,0.148874101,0.256121281,0.445806872
28.55,0.108831306,0.120245904,0.126960724,0.235106107,0.405136637
24.01,0.124586233,0.147778788,0.141576413,0.253121117,0.446964598
36.18,0.13616092,0.156209588,0.154962436,0.262909418,0.458446415
26.7,0.105509972,0.125144674,0.129321851,0.235948518,0.419080025
35.81,0.109192913,0.121872608,0.118376361,0.245200809,0.467889592
24.44,0.113645204,0.135761858,0.132267012,0.236450822,0.416530979
29.74,0.129609869,0.13997981,0.135946896,0.237537031,0.429358661
37,0.123773625,0.139830348,0.142328759,0.244892987,0.426831508
33.67,0.134806666,0.144628047,0.135855794,0.242960142,0.44044135
39.33,0.118576977,0.134453734,0.141707972,0.24357851,0.417565304
26.57,0.10328281,0.125768975,0.131374079,0.23504303,0.405617416
23.93,0.098690887,0.163286361,0.158245556,0.279055651,0.499809157
29.51,0.125110244,0.165018878,0.156174213,0.275146062,0.515256019
35.99,0.111692856,0.16292882,0.158836363,0.278999255,0.49979093
32.62,0.114035847,0.165742537,0.153130055,0.282722836,0.530093901
39.68,0.089908466,0.150175443,0.15217885,0.267228275,0.460131117
33.49,0.118065554,0.159106252,0.1539408,0.27832953,0.500899082
26.73,0.07594077,0.116929334,0.125145878,0.238778374,0.439830684
37.56,0.072805296,0.129597906,0.124109007,0.260389188,0.513836596
23.89,0.113831694,0.138669206,0.135634738,0.247407776,0.429687793
29.38,0.130435084,0.144196904,0.140390098,0.24546201,0.44485831
35.59,0.125114596,0.143186337,0.143737507,0.251961863,0.448451525
32.08,0.126711904,0.142175463,0.132819018,0.251111814,0.450482374
37.05,0.125523097,0.142049055,0.150875884,0.261193458,0.450070878
31.9,0.134936499,0.143056806,0.142987775,0.250972603,0.440835185
46.43,0.104577817,0.117362054,0.120218479,0.233879796,0.414260862
24.57,0.120216777,0.140893227,0.137843115,0.245463417,0.431992942
29.96,0.125384539,0.144393032,0.14025997,0.243666028,0.445086152
37.83,0.12348548,0.144508967,0.142630444,0.252525339,0.451107324
34.84,0.129730661,0.14344093,0.134888249,0.248988517,0.460263565
36.35,0.128214274,0.146209015,0.152434706,0.262020253,0.456374537
28.36,0.13414341,0.146798654,0.143229664,0.253875339,0.448201064
28.54,0.106327943,0.121733233,0.126379275,0.235761184,0.403741177
23.94,0.117375208,0.149020702,0.144489133,0.256535145,0.465938159
29.41,0.126032075,0.150686781,0.142727043,0.253407169,0.476256683
35.82,0.13125019,0.157629224,0.154709008,0.272017139,0.489280463
32.21,0.127335879,0.154204216,0.14223903,0.264357818,0.498901461
37.49,0.13420441,0.164730537,0.167164563,0.274791335,0.478317307
32.17,0.11737861,0.146689069,0.141944676,0.260611897,0.475165291
36.91,0.105266741,0.134172314,0.122634777,0.254720308,0.502829304
30.03,0.110506725,0.140615262,0.135833093,0.241848935,0.440032327
35.52,0.112732941,0.142360339,0.133296728,0.250308856,0.468312677
28.34,0.113217751,0.141525019,0.139339077,0.258049746,0.466196707
31.75,0.107542739,0.136456945,0.129929955,0.257910017,0.486071894
24.01,0.105508262,0.164648688,0.158440886,0.283986079,0.500303344
29.56,0.124449416,0.165943657,0.155636103,0.277973439,0.512043267
36.04,0.134729386,0.17161139,0.167579273,0.293276545,0.526936341
32.45,0.124658422,0.168796261,0.156750539,0.287701394,0.543632946
38.75,0.146981325,0.18137522,0.184285043,0.30480636,0.506261098
33.37,0.123217043,0.158301324,0.153235369,0.278019008,0.512611992
37.27,0.101398055,0.13577871,0.125828003,0.264825056,0.516075663
24.11,0.111537601,0.13469869,0.129121477,0.229292033,0.401805304
36.02,0.125360335,0.14325429,0.141556219,0.247447383,0.434881986
37.97,0.134047073,0.15222305,0.154861273,0.256259393,0.440151667
32.73,0.121903843,0.134263223,0.129628784,0.24217272,0.446318933
37.04,0.101205004,0.125062386,0.116211305,0.243599716,0.480116641
24.67,0.114078638,0.141562668,0.138471694,0.249195272,0.434129937
30,0.124615419,0.14626566,0.141098085,0.248447566,0.447345917
37.94,0.125491981,0.144352751,0.144565313,0.25676363,0.451367391
35.15,0.127863309,0.144801939,0.135469466,0.252300762,0.463191965
37.31,0.131804755,0.153969283,0.157838997,0.261944286,0.449626996
28.34,0.127021644,0.141865823,0.13972274,0.258429836,0.455535129
31.75,0.113687427,0.134930745,0.130865202,0.255627216,0.474160034
23.85,0.115079113,0.136893817,0.133871569,0.242095209,0.424857943
29.31,0.127405585,0.141834315,0.137902391,0.24239856,0.446184795
35.58,0.122573031,0.141163552,0.139943927,0.247171762,0.44817146
31.97,0.128642995,0.141578253,0.131213046,0.245427203,0.451197105
36.69,0.126029521,0.140400443,0.147347934,0.25614341,0.449085708
31.62,0.133742902,0.142077593,0.140328849,0.247531182,0.438160887
32.24,0.109664842,0.116620462,0.120852776,0.231052983,0.407403633
23.73,0.109635278,0.136084488,0.133818038,0.242908625,0.426531226
29.34,0.12240406,0.142034821,0.138082035,0.243616121,0.442840705
35.47,0.120691057,0.141751528,0.141729919,0.250720929,0.446702415
31.88,0.124320873,0.14082842,0.131709171,0.249270789,0.454219383
36.37,0.127658046,0.142623873,0.149627622,0.258616405,0.449386124
31.33,0.135998966,0.142603594,0.141972414,0.24927101,0.44142602
30.59,0.102972962,0.117676226,0.122649204,0.231685226,0.408712541
24.33,0.113111501,0.137834644,0.134307071,0.240699091,0.423566177
29.67,0.122963045,0.140539666,0.137081671,0.238998779,0.433517001
36.61,0.120981097,0.141856883,0.142365251,0.246983785,0.438792967
33.27,0.126238512,0.139135949,0.128370983,0.235965873,0.431315186
37.71,0.130273747,0.153803084,0.155399294,0.256301516,0.43932957
35.2,0.107979642,0.129259293,0.120563225,0.245596648,0.468999173
23.68,0.117892697,0.140299309,0.13695518,0.247577766,0.433636677
29.25,0.128023621,0.144586619,0.14195854,0.247546561,0.450432738
35.33,0.127240842,0.14516576,0.145517739,0.254465867,0.446035952
31.78,0.128518097,0.144123252,0.134463812,0.254121226,0.45556318
36.05,0.130071607,0.146946556,0.152934693,0.262073032,0.453845261
31.07,0.139782805,0.145877025,0.145419452,0.251935263,0.444352439
29.81,0.108248003,0.120436562,0.125120536,0.233851019,0.41151046
24.2,0.116344288,0.137363849,0.134448348,0.240306164,0.41943996
29.68,0.127543864,0.140759006,0.137132764,0.238409552,0.43430866
36.83,0.124452657,0.14103708,0.141727186,0.24591179,0.435820698
33.48,0.122647858,0.139004188,0.129970934,0.241610511,0.441717546
38.29,0.132209361,0.149687104,0.151676364,0.254625925,0.439754891
31.22,0.126492745,0.135105126,0.132292142,0.246143247,0.443059307
35.47,0.105917643,0.12839812,0.121004873,0.246247271,0.473879437
15.93,0.023542628,0.119982942,0.060801157,0.324899653,0.701647101
15.08,0.024460529,0.12014386,0.064960012,0.348238132,0.761297822
15.89,0.019883312,0.122653776,0.070355746,0.354881746,0.779249467
18.68333333,0.013399043,0.106699668,0.046994374,0.338724652,0.726412365
16.29666667,0.03598813,0.137821144,0.077357906,0.324071546,0.696145887
16.14666667,0.033157276,0.128048469,0.073859635,0.332160472,0.718679579
17.5,0.02989989,0.13162481,0.073791962,0.343452437,0.736966035
15.04666667,0.03930357,0.144033355,0.090584011,0.338376541,0.730319326
15.17,0.026032581,0.121951749,0.070109007,0.31069118,0.687035584
16.14,0.034381372,0.144623729,0.089133757,0.338359456,0.725063016
17.23,0.03251645,0.138541811,0.085683058,0.348536183,0.7560497
16.17666667,0.019658238,0.109209254,0.053088242,0.324287456,0.700924424
17.45333333,0.030559211,0.128693909,0.073934308,0.330730074,0.721698645
15.90666667,0.030647629,0.118840093,0.079580486,0.316462406,0.709417936
17.23333333,0.031384966,0.118747398,0.080163578,0.315028785,0.699932762
15.18333333,0.036687449,0.132042273,0.102020481,0.309135448,0.688251104
16.76666667,0.04549485,0.153022914,0.097339655,0.357741122,0.754419286
18.31666667,0.026593835,0.128810024,0.062422468,0.350664401,0.734156107
14.21333333,0.032451733,0.135766145,0.073915567,0.360880689,0.744454261
15.29,0.028196766,0.119587298,0.07627516,0.307205024,0.688102727
16.43,0.032044104,0.118593375,0.081323019,0.31564832,0.697811682
16.38333333,0.039291821,0.145448872,0.101070998,0.337288304,0.701970309
16.82,0.030182551,0.140201987,0.08294584,0.343337749,0.739417056
15.32333333,0.028983239,0.137284391,0.077206077,0.368098917,0.773119758
10.34333333,0.027706405,0.137273145,0.07816249,0.361525022,0.752092975
16.80666667,0.041011959,0.131892029,0.086760625,0.331078704,0.723782349
16.47333333,0.035538233,0.133027226,0.089682955,0.347717346,0.746046669
18.21,0.041149831,0.158331629,0.104198327,0.367227175,0.770910335
16.60333333,0.029330948,0.150417743,0.086557274,0.382387653,0.797120114
15.78,0.039739196,0.156223183,0.107769428,0.39165026,0.820224908
15.55666667,0.03276566,0.168451063,0.087985606,0.396312984,0.785682904
15.31,0.036192891,0.14067014,0.098163401,0.354185078,0.757854453
15.62333333,0.034958964,0.129473922,0.099685162,0.345708301,0.716603674
16.51333333,0.047208832,0.154082704,0.119029232,0.373712082,0.766116608
13.48666667,0.043862558,0.134585434,0.106020772,0.342680823,0.737907352
16.7,0.051286852,0.149200698,0.121054059,0.377217266,0.796533601
17.47,0.075089238,0.184746714,0.161485924,0.403031311,0.831296581
15.79666667,0.00785959,0.125614347,0.023364663,0.475215907,0.99073858
14.91666667,0.012736732,0.142515129,0.033676203,0.483136785,1
17.31,0.019037199,0.150851467,0.054016015,0.42067603,0.85535978
15.69,0.015406581,0.13287933,0.041186272,0.386302463,0.79119263
15.52333333,0.008543583,0.126749308,0.031943728,0.397822015,0.807072224
16.95666667,0.007610669,0.117189173,0.02934179,0.375966951,0.758915205
14.22333333,0.015632147,0.15152572,0.042965184,0.473697841,0.94110389
18.43333333,0.013552407,0.143342341,0.040459257,0.451407718,0.93676866
16.16,0.021665243,0.170571126,0.06611197,0.434177745,0.867471706
15.38,0.018368731,0.162320841,0.060556341,0.403993061,0.813389144
15.9,0.009423848,0.133176267,0.037021089,0.388603884,0.793681563
17.23,0.011763812,0.13340588,0.039475567,0.378094355,0.752206113
14.71333333,0.01777031,0.162860199,0.047043111,0.47661451,0.951680894
14.74,0.017289281,0.145902068,0.044647754,0.456152207,0.940015644
18.40666667,0.015974525,0.153019083,0.048270037,0.433053868,0.887781511
14.91,0.022052862,0.17638259,0.06433137,0.444127612,0.889378347
16.55666667,0.01172656,0.14771048,0.034317347,0.44648493,0.912033383
15.61333333,0.009321092,0.12824441,0.027883179,0.402454416,0.818303899
13.86666667,0.023758329,0.176057372,0.060901449,0.467706487,0.912620587
15.13333333,0.016778287,0.145908075,0.040641786,0.452411451,0.933542742
12.41333333,0.018460695,0.157199856,0.058776999,0.421410296,0.835183444
16.52333333,0.017057272,0.170657314,0.051806315,0.436122631,0.870478417
12.03333333,0.010417545,0.141684128,0.031084706,0.428750804,0.885846734
10.355,0.012244274,0.128671655,0.036088213,0.396241974,0.80658699
14.84333333,0.02161607,0.168270111,0.054341951,0.452254757,0.893956176
15.04666667,0.01875032,0.151916469,0.046386314,0.451524787,0.923649053
17.57666667,0.01896798,0.155273471,0.049476434,0.42379011,0.857638118
17,0.019259475,0.162009242,0.055469479,0.412118176,0.82954544
16.39333333,0.019324154,0.161517095,0.052458096,0.432135562,0.867968494
15.12,0.021247707,0.168792016,0.060386602,0.423081389,0.834195962
16.15666667,0.020672621,0.162928443,0.064729183,0.423601041,0.811849207
15.53333333,0.020932848,0.156172996,0.059395764,0.440100478,0.870263656
15.70333333,0.022053853,0.176255092,0.070901097,0.420580306,0.816337686
16.22666667,0.02113956,0.171476906,0.064793369,0.419801767,0.825316885
16.25,0.017797962,0.15299195,0.059114833,0.405798558,0.808876332
13.51,0.016000914,0.154676397,0.04780743,0.420257962,0.837823753
13.42,0.020498426,0.148346272,0.060074883,0.428198111,0.838318559
14.72333333,0.021622245,0.154548022,0.063235233,0.427125157,0.834278108
14.32,0.018490771,0.15644303,0.054440879,0.426557906,0.84634177
15.18666667,0.023244264,0.163102342,0.064422144,0.414724229,0.815482699
15.10333333,0.021452566,0.160096442,0.057283608,0.431073404,0.837788043
14.13,0.014716539,0.147207364,0.042088658,0.420094492,0.830613443
13.98333333,0.021230646,0.154750437,0.053509249,0.4235342,0.843503148
13.21333333,0.020830246,0.155002099,0.053531108,0.427540867,0.846175713
12.64333333,0.02254144,0.157691531,0.05811192,0.423375799,0.835100643
13.84333333,0.027988921,0.161041164,0.070813266,0.417478947,0.824850792
13.71333333,0.020762695,0.152074591,0.056411782,0.424673301,0.843785864
15.94,0.021044851,0.151080585,0.054946741,0.405737729,0.806509661
18.29,0.000927492,0.139155191,0.024219757,0.510497339,0.990933525
16.69,0.003559788,0.147986847,0.031364392,0.500509424,0.976669484
16.58,0.008657828,0.16008126,0.043275576,0.476490834,0.921934919
15.38666667,0.00688223,0.151070361,0.03871042,0.480246309,0.936048233
18.95,0.003774211,0.148660196,0.029886843,0.512823948,1
18.12666667,0,0.139531483,0.025430738,0.501223933,0.983348195
16.72,0.000658349,0.131932013,0.02562823,0.486206176,0.971954976
15.98333333,0.005796732,0.150232368,0.036156717,0.499343022,0.98358869
16.41333333,0.012947992,0.160687325,0.061814829,0.439914107,0.852643317
16.43,0.01044027,0.156091602,0.049895348,0.447236287,0.878377431
15.41666667,0.013853159,0.176307216,0.05956045,0.489943391,0.934098041
15.37,0.01724724,0.175904445,0.060292591,0.497946218,0.931819867
15.79,0.007698973,0.153047407,0.04509542,0.475534622,0.916899237
17.03666667,0.008252173,0.151000513,0.044298271,0.470710003,0.922053906
17.67333333,0.0126631,0.174583303,0.068910891,0.44559613,0.840055065
16.37666667,0.018427254,0.184771487,0.083058371,0.437894108,0.823464322
17.17333333,0.00583771,0.153990745,0.042519099,0.449665698,0.897272639
18.28666667,0.020735568,0.191130085,0.071259398,0.478281097,0.901181827
12.48666667,0.008255418,0.154567557,0.044006569,0.474966218,0.918657724
17.02,0.008718352,0.14648566,0.040692456,0.462589483,0.908321527
18.02,0.007635351,0.153510914,0.052702192,0.430976201,0.832799725
14.78666667,0.013510681,0.177097178,0.066145816,0.459135126,0.873898292
15.08333333,0.00444269,0.149243401,0.036380503,0.471224863,0.919729113
